input_file,correctness,completeness,accuracy
rnaseq-01844e5a048e03aa434ee0afb71c813d.json,0.6190476190476191,0.7241379310344828,0.6458333333333334
rnaseq-055944e2ee7579974aa7a2a11dff5637.json,0.6190476190476191,0.7,0.625
rnaseq-05ec6fe173dfd9139b013c8d9147f461.json,0.6363636363636364,0.7096774193548387,0.625
rnaseq-067bcc19a2868104bc0d7c91be13461a.json,0.6666666666666666,0.7741935483870968,0.6458333333333334
rnaseq-06ff98c01295ca5ea504a676f73f9a09.json,0.6190476190476191,0.7,0.625
rnaseq-0c3ce767d87527f41fd705fd469390a0.json,0.6363636363636364,0.7333333333333333,0.6458333333333334
rnaseq-0de3181b777383b7b918d4402021fb34.json,0.6521739130434783,0.7666666666666667,0.6666666666666666
rnaseq-12adb09fef9ef119227ecbe87b41dcc2.json,0.6190476190476191,0.7,0.625
rnaseq-1755c89573c4b5839396402b7e007d3f.json,0.6363636363636364,0.6470588235294118,0.5625
rnaseq-187671b6fcb521864c56ac7a47718066.json,0.6521739130434783,0.7419354838709677,0.6458333333333334
rnaseq-18ec0bb859d2a0422b68f2f6491a7e15.json,0.6363636363636364,0.6666666666666666,0.5833333333333334
rnaseq-1b0344591e23cd364316592b78dab1cc.json,0.6363636363636364,0.7096774193548387,0.625
rnaseq-1b2dede6f4a92c4114ae0e581b5466ce.json,0.6521739130434783,0.7666666666666667,0.6666666666666666
rnaseq-1cf043bb015711776a909b02def55de5.json,0.625,0.7741935483870968,0.6458333333333334
rnaseq-1e56c595c3f0e1cf126a80e00fd31c54.json,0.6190476190476191,0.7,0.625
rnaseq-1e766956a9c48e8e61ffb1ab28e8e4e4.json,0.6363636363636364,0.7333333333333333,0.6458333333333334
rnaseq-1f9e84f5306c1cc75db6018ef7c4dd9e.json,0.6363636363636364,0.6666666666666666,0.5833333333333334
rnaseq-20ee458e5ee361717b68ca72caf6044e.json,0.6363636363636364,0.7333333333333333,0.6458333333333334
rnaseq-2100db577dfa010580c35518472e0e7f.json,0.6363636363636364,0.7333333333333333,0.6458333333333334
rnaseq-23cb3c54c7d69bacebb2ba67112aceee.json,0.625,0.7741935483870968,0.6458333333333334
rnaseq-27fef0f1a37b50df7ed268dce47248fd.json,0.6363636363636364,0.7096774193548387,0.625
rnaseq-311837bf483627cc967e40092a251096.json,0.6875,0.6153846153846154,0.6666666666666666
rnaseq-31b9bffedc829a5ad570768912af333f.json,0.625,0.7741935483870968,0.6458333333333334
rnaseq-37fa6cba3cac94344e96372e3e62aef4.json,0.625,0.8,0.6666666666666666
rnaseq-391be5d8a4acb2b98b8f9a17988bab44.json,0.6521739130434783,0.7419354838709677,0.6458333333333334
rnaseq-399643b5aed6b71edee96d4bf9e0d306.json,0.5714285714285714,0.75,0.5625
rnaseq-3a0a396f8972113cc393169a9f8e5696.json,0.6666666666666666,0.7058823529411765,0.6041666666666666
rnaseq-3f62a59458e0e45bfbac3af284d6a2bd.json,0.6363636363636364,0.6666666666666666,0.5833333333333334
rnaseq-43c43f3fd7fbe61b9d8fed131d956101.json,0.6153846153846154,0.4642857142857143,0.5625
rnaseq-4769351fc3e3b4e684f819af205faed1.json,0.6521739130434783,0.6764705882352942,0.5833333333333334
rnaseq-4cbfbeaab870a1d19b84fa78ef4c7603.json,0.6521739130434783,0.7419354838709677,0.6458333333333334
rnaseq-4d3eb2a87cda705bde38495bb564c8dc.json,0.6,0.6896551724137931,0.625
rnaseq-4df34a61cffdbcc91757a59be5ad70a2.json,0.6521739130434783,0.7419354838709677,0.6458333333333334
rnaseq-4e8cafa3688d914b4b46afe041327e6d.json,0.6666666666666666,0.7741935483870968,0.6666666666666666
rnaseq-4f20058fbdca73ddbf8a0fe4e7553fca.json,0.6363636363636364,0.6666666666666666,0.5833333333333334
rnaseq-4f77897b5f56fd5fd8cd96ffc2ca0bec.json,0.6363636363636364,0.7096774193548387,0.625
rnaseq-500af39b83bfa9eb27f78746734f3db9.json,0.6190476190476191,0.7,0.625
rnaseq-532562a81d7490d3c6f23558f494fc71.json,0.6521739130434783,0.7419354838709677,0.6458333333333334
rnaseq-5675bd912880943c5d1a685689583ab2.json,0.625,0.7272727272727273,0.6041666666666666
