input_file,correctness,completeness,accuracy
rnaseq-74a07e1ce22d766c976b220f947e939c.json,0.5161290322580645,0.8387096774193549,0.6458333333333334
rnaseq-7f19eb77a2294eef7d2ea7e3b4209068.json,0.5454545454545454,0.8484848484848485,0.6666666666666666
rnaseq-7f431c9a617f94545a8aaf3836c57f51.json,0.5161290322580645,0.8387096774193549,0.6458333333333334
rnaseq-828495300b7b751b27310eebf6f4a4d0.json,0.4838709677419355,0.8387096774193549,0.6458333333333334
rnaseq-8613db6f6471277be6c0984c8eeeb43c.json,0.5161290322580645,0.8064516129032258,0.625
rnaseq-8776e9183d5f85d90535a0b1b3b4e32a.json,0.5357142857142857,0.8928571428571429,0.5625
rnaseq-89e92ef87cadeba02475ea81a49d954f.json,0.5161290322580645,0.8064516129032258,0.625
rnaseq-8e5c8f0cc61aad4fcbc5cc119bdf4c96.json,0.5,0.8,0.6041666666666666
rnaseq-9186e3ea01394e87058709a57c16189d.json,0.5882352941176471,0.9117647058823529,0.6875
rnaseq-92ae57bd395626ca5aab33f0d38e5b64.json,0.5,0.8529411764705882,0.6041666666666666
rnaseq-96c782b502cdb23122b2e7fb376d949d.json,0.4666666666666667,0.8,0.625
rnaseq-986c769e5fe01c550b75e461a4fe8891.json,0.48484848484848486,0.7878787878787878,0.6041666666666666
rnaseq-9b048a63ac274e36942d49961c330b76.json,0.45454545454545453,0.7575757575757576,0.5833333333333334
rnaseq-9b64312cac3c359e0fef53555057c996.json,0.5,0.8,0.6458333333333334
rnaseq-9c059f193bb4db45250e3b5eb303eaf4.json,0.5,0.8,0.6458333333333334
rnaseq-a36cbc166280d04c3701509b2bb11c8a.json,0.5294117647058824,0.8529411764705882,0.625
rnaseq-a4ca4cc7c4b518c13e2ed9444d3d2c79.json,0.5294117647058824,0.8529411764705882,0.625
rnaseq-a5234e06fed9a14ee8d29c5aa0258ba5.json,0.4642857142857143,0.7857142857142857,0.5625
rnaseq-ade674f0277942c9a1297494fcf3511d.json,0.4666666666666667,0.8,0.6041666666666666
rnaseq-aed89e31c9338a06a806005303b52b91.json,0.4838709677419355,0.8387096774193549,0.625
rnaseq-b187c76ccb333ec1c347cbc217c09ad5.json,0.4666666666666667,0.7666666666666667,0.625
